samples,times,losses,model
34900,202,0.5478000044822693,MabEpsilonGreedy
35000,203,0.5467000007629395,MabEpsilonGreedy
35100,203,0.5447999835014343,MabEpsilonGreedy
35200,204,0.5436999797821045,MabEpsilonGreedy
35300,205,0.5432000160217285,MabEpsilonGreedy
35400,205,0.5450999736785889,MabEpsilonGreedy
35500,206,0.5482000112533569,MabEpsilonGreedy
35600,206,0.5512999892234802,MabEpsilonGreedy
35700,207,0.5537999868392944,MabEpsilonGreedy
35800,207,0.5558000206947327,MabEpsilonGreedy
35900,208,0.5572999715805054,MabEpsilonGreedy
36000,209,0.5605000257492065,MabEpsilonGreedy
36100,209,0.5602999925613403,MabEpsilonGreedy
36200,210,0.5616000294685364,MabEpsilonGreedy
36300,210,0.5608000159263611,MabEpsilonGreedy
36400,211,0.559499979019165,MabEpsilonGreedy
36500,212,0.5583000183105469,MabEpsilonGreedy
36600,212,0.5576000213623047,MabEpsilonGreedy
36700,213,0.5580000281333923,MabEpsilonGreedy
36800,213,0.557699978351593,MabEpsilonGreedy
36900,214,0.5582000017166138,MabEpsilonGreedy
37000,214,0.5612000226974487,MabEpsilonGreedy
37100,215,0.5622000098228455,MabEpsilonGreedy
37200,215,0.5612000226974487,MabEpsilonGreedy
37300,216,0.5636000037193298,MabEpsilonGreedy
37400,217,0.5656999945640564,MabEpsilonGreedy
37500,217,0.566100001335144,MabEpsilonGreedy
37600,218,0.5655999779701233,MabEpsilonGreedy
37700,218,0.5672000050544739,MabEpsilonGreedy
37800,219,0.5691999793052673,MabEpsilonGreedy
37900,219,0.5727999806404114,MabEpsilonGreedy
38000,220,0.5745999813079834,MabEpsilonGreedy
38100,221,0.57669997215271,MabEpsilonGreedy
38200,221,0.5781000256538391,MabEpsilonGreedy
38300,222,0.5778999924659729,MabEpsilonGreedy
38400,222,0.5774000287055969,MabEpsilonGreedy
38500,223,0.5752000212669373,MabEpsilonGreedy
38600,224,0.5698999762535095,MabEpsilonGreedy
38700,224,0.5651000142097473,MabEpsilonGreedy
38800,225,0.5616999864578247,MabEpsilonGreedy
38900,225,0.5587000250816345,MabEpsilonGreedy
39000,226,0.555400013923645,MabEpsilonGreedy
39100,226,0.5543000102043152,MabEpsilonGreedy
39200,227,0.5546000003814697,MabEpsilonGreedy
39300,228,0.5544999837875366,MabEpsilonGreedy
39400,228,0.5532000064849854,MabEpsilonGreedy
39500,229,0.5516999959945679,MabEpsilonGreedy
39600,229,0.5486999750137329,MabEpsilonGreedy
39700,230,0.5473999977111816,MabEpsilonGreedy
39800,231,0.5493999719619751,MabEpsilonGreedy
39900,231,0.5534999966621399,MabEpsilonGreedy
40000,232,0.5598000288009644,MabEpsilonGreedy
40100,232,0.5655999779701233,MabEpsilonGreedy
40200,233,0.5720999836921692,MabEpsilonGreedy
40300,233,0.578499972820282,MabEpsilonGreedy
40400,234,0.5800999999046326,MabEpsilonGreedy
40500,235,0.5823000073432922,MabEpsilonGreedy
40600,235,0.5821999907493591,MabEpsilonGreedy
40700,236,0.5848000049591064,MabEpsilonGreedy
40800,236,0.5852000117301941,MabEpsilonGreedy
40900,237,0.5861999988555908,MabEpsilonGreedy
41000,238,0.5852000117301941,MabEpsilonGreedy
41100,238,0.5802000164985657,MabEpsilonGreedy
41200,239,0.5748000144958496,MabEpsilonGreedy
41300,239,0.5712000131607056,MabEpsilonGreedy
41400,240,0.5674999952316284,MabEpsilonGreedy
41500,241,0.5663999915122986,MabEpsilonGreedy
41600,241,0.5665000081062317,MabEpsilonGreedy
41700,242,0.567300021648407,MabEpsilonGreedy
41800,242,0.5702000260353088,MabEpsilonGreedy
41900,243,0.5719000101089478,MabEpsilonGreedy
42000,244,0.5745999813079834,MabEpsilonGreedy
42100,244,0.5778999924659729,MabEpsilonGreedy
42200,245,0.5806999802589417,MabEpsilonGreedy
42300,245,0.5807999968528748,MabEpsilonGreedy
42400,246,0.5809999704360962,MabEpsilonGreedy
42500,247,0.5802000164985657,MabEpsilonGreedy
42600,247,0.5809000134468079,MabEpsilonGreedy
42700,248,0.5785999894142151,MabEpsilonGreedy
42800,248,0.578499972820282,MabEpsilonGreedy
42900,249,0.5788000226020813,MabEpsilonGreedy
43000,249,0.5791000127792358,MabEpsilonGreedy
43100,250,0.5785999894142151,MabEpsilonGreedy
43200,251,0.5835000276565552,MabEpsilonGreedy
43300,251,0.5845000147819519,MabEpsilonGreedy
43400,252,0.586899995803833,MabEpsilonGreedy
43500,252,0.5882999897003174,MabEpsilonGreedy
43600,253,0.5902000069618225,MabEpsilonGreedy
43700,254,0.5910000205039978,MabEpsilonGreedy
43800,254,0.5935999751091003,MabEpsilonGreedy
43900,255,0.5972999930381775,MabEpsilonGreedy
44000,255,0.5990999937057495,MabEpsilonGreedy
44100,256,0.5993000268936157,MabEpsilonGreedy
44200,257,0.5978999733924866,MabEpsilonGreedy
44300,257,0.5957000255584717,MabEpsilonGreedy
44400,258,0.5922999978065491,MabEpsilonGreedy
44500,258,0.5906999707221985,MabEpsilonGreedy
44600,259,0.5898000001907349,MabEpsilonGreedy
44700,260,0.588699996471405,MabEpsilonGreedy
44800,260,0.5882999897003174,MabEpsilonGreedy
44900,261,0.5889999866485596,MabEpsilonGreedy
45000,261,0.5906999707221985,MabEpsilonGreedy
